Year,Herbivores,Carnivores,HerbivoreAvgFitness,CarnivoreAvgFitness,HerbivoreAvgAge,CarnivoreAvgAge,HerbivoreAvgWeight,CarnivoreAvgWeight
1042,122,494,0.774031203000125,0.776054593127204,10.1803278688525,15.1457489878543,24.1462082251817,18.5398459774239
1043,124,475,0.786094130751994,0.790072756027901,10.5725806451613,15.7726315789474,24.755142084167,19.2316756060452
1044,132,463,0.78004391509322,0.800699051004289,10.8106060606061,16.0172786177106,24.4768265426432,19.5684022235982
1045,135,492,0.776663090404266,0.784573037580476,10.9925925925926,15.349593495935,24.3209089009451,18.8624135449774
1046,127,491,0.790258269483069,0.792799897751624,11.511811023622,15.4012219959267,25.1526039037733,19.3720577203604
1047,124,505,0.798149431751275,0.782491826374521,11.5483870967742,15.1386138613861,25.6318334779587,18.8032814731364
1048,133,521,0.769971513227799,0.772274019009296,11.1804511278195,14.8886756238004,24.392008189167,18.6388039394635
1049,124,507,0.784531003930479,0.785382576034714,11.5322580645161,15.4753451676529,24.9009404171053,19.3676967255384
1050,122,511,0.778759888572141,0.782649541366761,11.8360655737705,15.3189823874755,24.6751928883154,18.7136156771671
1051,121,522,0.787662591071023,0.778473664548939,12.0909090909091,15.1111111111111,25.3199922822097,18.2837647820277
1052,130,518,0.761361757756317,0.779820572433201,11.3692307692308,15.1409266409266,23.7949662477943,17.9942302252802
1053,124,505,0.782528372068821,0.791880847424177,12.1935483870968,15.6693069306931,24.8742706566726,18.542811287927
1054,128,503,0.785209601821981,0.792016061231333,12.3671875,16.2107355864811,24.9799779398912,19.4510754774967
1055,129,516,0.773591613561389,0.787932061908318,12.2015503875969,15.9980620155039,24.4273017082062,19.0371590659434
1056,127,527,0.789109313699927,0.787590910568022,12.0551181102362,15.7836812144213,24.8770314969664,18.8548824301717
1057,126,516,0.787133252403004,0.785433652840903,12.5714285714286,16.3410852713178,25.0061580248244,19.3377686728716
1058,131,517,0.77782193132584,0.784972390552645,12.3664122137405,16.2514506769826,24.6645261715002,19.0570467468519
1059,123,510,0.792815233618751,0.785066810079032,12.5447154471545,16.5098039215686,25.3547267418872,19.5461028679369
1060,125,480,0.781295738996171,0.794701828507281,12.232,16.6791666666667,24.8307208429694,19.0104014462634
1061,129,455,0.773812270590221,0.80029068644306,11.9147286821705,17.2967032967033,24.3472767708981,19.880010495275
1062,121,462,0.78844233568486,0.795266821878177,12.3057851239669,16.504329004329,24.9228586023558,19.0776689964829
1063,116,460,0.78011189460972,0.799394586507207,12.0689655172414,16.4326086956522,24.648580483203,19.2565074792159
1064,110,468,0.774248059777954,0.784372296825937,12.0181818181818,15.792735042735,24.3997444578259,18.4382889351577
1065,118,464,0.768619967157295,0.781617568830419,11.9322033898305,15.823275862069,24.1862324164259,18.4277124812293
1066,119,466,0.773800183013058,0.78164298856755,12.0420168067227,15.9828326180258,24.5174916845484,18.722799305691
1067,118,448,0.764981736668251,0.792795677413124,11.7457627118644,16.3147321428571,24.0328502506805,19.3387711176175
1068,113,451,0.784279712212996,0.78639355265188,12.3185840707965,16.0487804878049,25.217022675771,18.8097516555535
1069,116,450,0.764211197760597,0.78951318434293,12.2068965517241,15.7,24.3962712497733,18.488855074198
1070,120,442,0.756780046735102,0.795252545056192,11.9333333333333,15.8257918552036,24.0360744220073,18.9027495556826
1071,117,439,0.771111352298022,0.8004464033057,11.8376068376068,15.9476082004556,24.4976073403174,19.3563155005761
1072,120,454,0.774363743139646,0.798584246278618,12.3916666666667,15.625550660793,24.9173746877425,19.1680513988573
1073,126,468,0.757855058157772,0.795286518205726,12.0793650793651,15.3717948717949,24.1834545587891,19.166986829486
1074,129,462,0.760454933305699,0.804191861220833,11.9457364341085,15.6493506493506,24.2766846624273,19.1219972717705
1075,126,483,0.774546594342062,0.804237347308922,11.7460317460317,15.4534161490683,24.6824799528541,19.1366643615755
1076,118,489,0.782603020032404,0.80601631075633,11.0932203389831,15.239263803681,24.8994028488433,18.4674848955208
1077,129,501,0.761614496186795,0.798451905896171,10.7209302325581,15.2914171656687,23.7998920338964,18.1490605915608
1078,125,499,0.786474000157195,0.799171853360643,10.4,15.6172344689379,24.6238252166163,18.6715126781906
1079,122,520,0.80640902923939,0.788942401345427,10.5491803278689,15.3865384615385,25.8083687264823,18.3170061390501
1080,127,513,0.78588196305193,0.789488067503621,10.1889763779528,15.7348927875244,24.8609847745162,18.8497268391316
1081,133,514,0.784279221984109,0.78751040516426,10.4285714285714,15.6147859922179,24.7553247961995,18.578531325639
1082,134,517,0.7820026061562,0.788215042818114,10.6417910447761,15.4158607350097,24.5000046029989,18.4043028584047
1083,133,515,0.800295649616802,0.788619645147932,11.2706766917293,15.7223300970874,25.5235791281128,18.9238046844045
1084,130,515,0.790490623205825,0.789607641250057,11.4846153846154,15.9766990291262,25.0883680529474,19.4133475018614
1085,132,505,0.782080678649111,0.789618321554528,11.4393939393939,16.2336633663366,24.7612817884657,19.3492168307652
1086,131,489,0.792758254760907,0.802366242010869,11.969465648855,16.4253578732106,25.3380708013333,19.5687612933899
1087,132,494,0.795585529986906,0.800805389789951,12.1515151515152,16.5627530364372,25.5350283262648,19.9527640359762
1088,133,503,0.779433448036256,0.79474298769557,11.9398496240601,15.962226640159,24.7164845826978,19.1158713402728
1089,133,499,0.776107355217215,0.795363929304649,12.3007518796992,16.1803607214429,24.6166284673041,19.4367078358771
1090,130,505,0.784586668408267,0.791579623686951,12.7692307692308,16.3762376237624,24.9999921798839,19.929325768318
1091,128,526,0.781565783345021,0.785912056134806,12.9375,15.8593155893536,24.8443816036761,19.2966633918205
1092,131,515,0.786697533414048,0.782846342206058,13.1679389312977,16.5339805825243,25.2908109244336,20.0073729049026
1093,133,507,0.780863511438883,0.783469801830373,12.8571428571429,16.3412228796844,25.1622014363223,19.6946499441056
1094,135,493,0.781392857504169,0.789181514626504,13.0444444444444,16.8215010141988,25.233391848257,20.3114463245872
1095,137,490,0.767441323185402,0.792716091681149,12.6131386861314,16.2938775510204,24.2525855834907,19.4314418547933
1096,129,488,0.772539230785875,0.793032371503396,12.8682170542636,16.0081967213115,24.480003291758,19.4400153759175
1097,129,474,0.778241660354498,0.800267629397037,12.7209302325581,16.3227848101266,24.6565218456119,19.8166821779901
1098,131,475,0.773726216166679,0.790591715239693,12.9923664122137,15.9663157894737,24.4394607800739,18.8139776971614
1099,132,482,0.771342469052914,0.793246475781662,12.7651515151515,15.5746887966805,24.1920030777346,18.4578099885207
1100,132,473,0.760887383542854,0.801067783454713,12.5227272727273,15.7801268498943,23.6768961133915,18.8459602788651
1101,134,475,0.759174064072483,0.799592180450844,12.4477611940299,15.9642105263158,23.5926536391077,19.1464468427275
1102,128,480,0.754894209428851,0.799652564759639,12,15.9708333333333,23.2117426781586,19.4725990308258
1103,120,465,0.76585793787191,0.808135296962989,11.9333333333333,16.5311827956989,23.8176660685285,19.6718611518155
1104,122,481,0.759466742368597,0.798199225485389,11.5901639344262,16.1683991683992,23.528424548725,18.8987999070219
1105,116,475,0.777500800607094,0.804241356383522,12.3706896551724,16.5494736842105,24.751426748207,19.5826829738625
1106,113,482,0.771509152521075,0.800328357215814,12.0353982300885,16.5020746887967,24.7033894869471,19.7466711371599
1107,110,476,0.763165110578797,0.798160710029845,11.4272727272727,16.1806722689076,24.2743617217941,18.4121635931535
1108,108,457,0.768001746894229,0.809287304379628,11.6944444444444,17.0328227571116,24.5450244513887,19.1215949987308
1109,102,466,0.777914903014855,0.801689259502475,11.6078431372549,16.5987124463519,25.0320472133182,18.3765765747571
1110,111,455,0.756161788759816,0.80445715254362,10.7837837837838,16.4615384615385,23.7890038810461,17.9959315045932
1111,102,453,0.766740980818954,0.804927035034538,10.8921568627451,16.80353200883,24.2781087960326,18.3675170039458
1112,109,461,0.749418317805056,0.810159743507748,10.2844036697248,16.3253796095445,23.2783845264579,17.7516529738851
1113,111,466,0.762742297220065,0.806557761331417,10.2612612612613,16.1502145922747,23.8238483025603,17.5362645479197
1114,112,468,0.781050848292615,0.808532817653631,10.2321428571429,16.1794871794872,24.699253875861,17.5406692604261
1115,118,475,0.776351253259387,0.798584859123734,10.1525423728814,15.7557894736842,24.5648227433925,17.3097149095404
1116,113,462,0.799537014114828,0.803108123999202,10.6902654867257,16.0909090909091,25.684469539074,17.916015003417
1117,118,455,0.758649109960502,0.811318886660774,10.1779661016949,16.5626373626374,23.3836636910062,18.6908822065582
1118,109,468,0.779118640907127,0.802827545389667,10.5963302752294,16.3803418803419,24.4235518354056,18.9726957653801
1119,106,471,0.774984541628308,0.798929786288131,10.0471698113208,16.3269639065817,24.3523951829148,18.6715325759141
1120,112,482,0.748521930812051,0.791894361900565,9.53571428571429,15.804979253112,22.8580540546315,17.4942890418616
1121,114,479,0.77205555437166,0.790449411407129,10.0526315789474,15.8413361169102,23.9754971685736,17.3526507764433
1122,111,467,0.804400525996471,0.799881206522114,10.5945945945946,16.321199143469,25.6642772580498,17.9479114514699
1123,121,457,0.780595418707486,0.800576129564962,10.2479338842975,16.5733041575492,24.6556952400267,17.9313682384119
1124,127,469,0.760334061765739,0.795655925846304,9.47244094488189,16.1577825159915,23.446325148623,17.8357881783517
1125,124,476,0.7825059644787,0.795614519615833,9.89516129032258,16.1155462184874,24.4297781908985,18.4898098163559
1126,129,457,0.778562958706904,0.797811521450549,10.2480620155039,16.4857768052516,24.3024338841064,18.8456862345358
1127,123,470,0.785621450276811,0.793818308668667,10.5772357723577,16.0617021276596,24.8187604068517,18.7315469732787
1128,115,476,0.788935793383081,0.791487729110179,10.4521739130435,15.7857142857143,25.1867996612493,18.8999279866684
1129,118,484,0.775102106224498,0.7857666709076,10.4237288135593,15.7520661157025,24.5265347102949,18.7338576628621
1130,121,489,0.761851651145037,0.785622600238685,10.1652892561983,15.3783231083845,23.6818342255377,18.0804530958718
1131,116,487,0.778901218872218,0.789566097061755,10.4224137931034,15.1950718685832,24.2120130735397,17.5567935669194
1132,113,492,0.787860623573953,0.786542974735787,11.0265486725664,15.0914634146341,24.8883561349253,17.3463343328047
1133,121,483,0.773363973673004,0.789816959216846,10.7438016528926,15.4223602484472,24.3840545827936,17.6254644618382
1134,125,478,0.768452552017636,0.789724696135922,10.904,15.6234309623431,24.0743224070874,17.8671545427616
1135,117,475,0.795949989430287,0.788466175535482,11.5897435897436,15.5747368421053,25.5528761974434,18.0114787360625
1136,123,487,0.764016541181976,0.784182665966867,11.0650406504065,15.7926078028747,24.0792583876244,18.6651505582247
1137,125,482,0.773392254939892,0.788213840425666,11.584,16.201244813278,24.5035333804446,19.0322893682051
1138,132,489,0.766365843608567,0.790024354833484,11.6590909090909,15.7934560327198,24.2083513309009,18.4557882406042
1139,130,480,0.771969406178229,0.792750951526057,11.8846153846154,15.7604166666667,24.5078813071599,18.6348457459919
1140,128,478,0.776758920772001,0.790925261449997,11.859375,15.7573221757322,24.7056791094292,18.8964804976062
1141,127,460,0.77388488119698,0.805609038575623,11.7716535433071,16.4347826086957,24.7749746830638,19.7694464858695
1142,129,466,0.774037770521794,0.801916892611621,12.1937984496124,16.5021459227468,24.9325175692584,19.6514334596148
1143,122,490,0.759744314685188,0.791779813269291,12.1393442622951,16.1122448979592,24.2600337229092,19.6117353082284
1144,124,503,0.759725355463543,0.788878802333915,11.7822580645161,15.7097415506958,24.0160203168957,18.8952585946035
1145,123,514,0.778393798170659,0.784261123387212,11.3170731707317,15.7140077821012,24.4329851177406,18.8627779783783
1146,121,476,0.784807895994649,0.803302101378714,11.5454545454545,16.7352941176471,25.0363596845615,20.0369641962737
1147,118,481,0.790040047323465,0.798782043486879,11.864406779661,16.5966735966736,25.4606538744539,20.1515701452894
1148,116,478,0.772351036659067,0.800483843493677,11.6896551724138,16.0564853556485,24.7035349961816,18.9273848849574
1149,120,487,0.743756751344783,0.794453279473634,11.175,15.4804928131417,23.0049003192649,17.7494821906983
1150,118,477,0.759847376065343,0.802284997346832,11.3220338983051,16.0293501048218,23.6127675841379,18.1997978448403
1151,116,477,0.77156302851308,0.805481332691682,11.1293103448276,16.0440251572327,24.0627202215634,17.8299767176834
1152,118,477,0.781997428734774,0.804363156098226,11.2203389830508,16.1446540880503,24.6475509234936,17.8828377351067
1153,114,470,0.803341774129425,0.806218506736954,11.640350877193,16.3085106382979,25.9084863578301,18.0370804047722
1154,120,470,0.778786768295849,0.80317761112654,11.35,16.2234042553191,24.9430256562229,18.143738860242
1155,130,470,0.754562948885279,0.802788605118841,10.9230769230769,16.3893617021277,23.4925389112337,18.7881573309734
1156,128,478,0.766884074203762,0.803016054097389,11.3203125,16.3493723849372,23.8792985256572,18.981184783826
1157,127,484,0.778145921280213,0.805822309478361,11.0787401574803,16.1404958677686,24.2893417930165,18.6309352387818
1158,131,504,0.779070513951653,0.790077227735925,11.2213740458015,15.7261904761905,24.5415021241945,17.8022848248842
1159,128,480,0.794576513939091,0.804998923251954,11.4375,16.5583333333333,25.1455711899859,19.1221431030105
1160,125,503,0.805587526883152,0.790890156916649,11.592,16.1650099403579,25.8022907972696,19.0093145317491
1161,135,494,0.78401727216821,0.794568479303879,11.5333333333333,16.4919028340081,24.8026819816955,19.2708559006875
1162,140,483,0.770911638004277,0.800780163899139,11.7214285714286,16.7018633540373,23.9690517454225,19.6554288843631
1163,146,489,0.765723589342106,0.794724845724324,11.8150684931507,16.3803680981595,23.5573457572355,19.9537344692073
1164,144,485,0.768033731402314,0.798324944914784,11.9722222222222,16.5092783505155,23.6311234934942,20.3004357071949
1165,138,494,0.770393194820093,0.788336025185822,12.7391304347826,16.0506072874494,23.9681836538622,19.9377803278834
1166,127,475,0.766397593961992,0.794774150976226,12.1574803149606,16.0421052631579,23.7986742410952,19.1344854349255
1167,123,474,0.778036104771199,0.795211555016408,12.4878048780488,15.9113924050633,24.6771355289699,18.6697915806666
1168,115,457,0.772618798905826,0.808961615855182,12.6695652173913,16.5842450765864,24.6187779982895,19.4520265331206
1169,122,451,0.754447803595951,0.814891031522109,12.155737704918,16.8137472283814,23.6686383759086,19.4934202752785
1170,114,454,0.773476614021166,0.812789441110359,12.6491228070175,16.9030837004405,24.6756225062085,19.6095151559527
1171,111,466,0.782417543312948,0.803926268384209,12.1531531531532,16.3497854077253,25.0368514907654,18.4986901242442
1172,110,464,0.775908779124318,0.805123510098317,11.8181818181818,16.551724137931,24.6838636475303,18.9085796740157
1173,123,471,0.750613249355087,0.802339727155595,11.1869918699187,16.3566878980892,23.2098150285837,18.4644035490657
1174,119,482,0.76354762451695,0.797293601928009,10.8739495798319,15.8589211618257,23.5057032333408,17.9870255909064
1175,112,475,0.79877666149048,0.800334040871039,11.3214285714286,16.1957894736842,25.2954237627688,18.1419088514046
1176,112,482,0.791925043633315,0.790556987489022,10.8482142857143,16.2883817427386,25.2449794470829,18.1832188741929
1177,122,472,0.757769639114676,0.797299188156196,10.3934426229508,16.625,23.43347565641,18.4471693201208
1178,127,474,0.762911740509266,0.796609815602309,10.2204724409449,16.4324894514768,23.398263052588,18.3412502420199
1179,119,507,0.776971720549186,0.782444137650583,10.4621848739496,15.6962524654832,23.9198837365227,17.5408754706389
1180,111,508,0.797340463398973,0.778993376533072,11.2072072072072,15.8129921259843,25.198688703961,17.5210246813763
1181,117,487,0.785440285743248,0.786830230042786,11.008547008547,16.8439425051335,24.8734253714407,18.8632567447653
1182,113,470,0.782127277630179,0.795407856817716,10.9823008849558,16.9574468085106,24.8528582242281,18.7216913370249
1183,121,448,0.752711335201066,0.800195746661735,10.6115702479339,17.4821428571429,23.1721455617779,18.9070930905856
1184,118,450,0.77541319199593,0.794088260010334,10.8050847457627,17.24,24.0125027036327,18.6578564298511
1185,121,456,0.780482988101608,0.792575275621024,11.1157024793388,16.8135964912281,24.493493996471,18.0546053271037
1186,123,444,0.792349808894264,0.807216108862877,11.7642276422764,17.3941441441441,25.4090350170696,19.2082712580644
1187,125,454,0.790600070754232,0.805445598467262,11.52,16.8986784140969,25.4935105161714,19.2372083570134
1188,126,466,0.781631150205326,0.796904234154138,11.6190476190476,16.2660944206009,25.0100939137025,18.67216583068
1189,126,464,0.783444027210712,0.798076585387514,11.2936507936508,16.1551724137931,24.7895121833913,18.86455002769
1190,133,457,0.758753376409271,0.80686976923752,10.4285714285714,16.3216630196937,23.2626772712716,18.7655115713611
1191,124,462,0.781916638438192,0.797117145960818,10.4677419354839,16.0800865800866,24.2413727889296,18.5771029100194
1192,121,469,0.798610266231561,0.795261291749129,10.6363636363636,15.8784648187633,25.0819167882701,18.7551062705102
1193,117,468,0.816046229617068,0.796805356766544,11.3846153846154,16.0811965811966,26.4235460541151,18.9823581098591
1194,128,478,0.780453671798147,0.788844433944124,10.7578125,16.0857740585774,24.5821913213417,19.4134207546672
1195,126,469,0.781073843598112,0.792851444491348,11.1031746031746,16.4285714285714,24.3481301648302,19.9632489444536
1196,131,460,0.770288559057004,0.801673572645506,11.0076335877863,16.7565217391304,23.6686391802288,20.1328580166463
1197,128,477,0.779353927538074,0.789700830866815,11.234375,16.2348008385744,24.1725125486601,19.7801205031831
1198,127,476,0.791213373381818,0.784745809222361,11.7322834645669,16.2226890756303,24.936715841745,19.680346826669
1199,123,450,0.80576743980137,0.790377884779925,12.3252032520325,16.3355555555556,25.9497610659332,19.288479765933
1200,125,451,0.810699875537782,0.792500728724458,12.8,16.3436807095344,26.5964158771691,19.8566903581867
1201,132,448,0.760779286697568,0.791335974731986,12.1287878787879,16.0290178571429,24.0323971597879,19.6155945615344
1202,126,456,0.76454313743799,0.794691875833557,12.7698412698413,16.0241228070175,24.0916277258534,20.3193966783926
1203,129,452,0.765177943311894,0.803368787167262,12.5968992248062,16.2256637168142,23.7657548023267,20.5274214233668
1204,133,468,0.764531435390809,0.790435232074198,12.6917293233083,15.7820512820513,23.9146337127225,20.0614934360852
1205,127,468,0.771792443754302,0.789776166881118,12.3149606299213,15.8846153846154,24.2615123536646,20.2636349083666
1206,125,460,0.79301750773752,0.791054317058475,13.152,16.195652173913,25.7597087576935,20.3752895092313
1207,126,460,0.784273919621558,0.785937428181612,13.031746031746,15.9478260869565,25.5486902817185,20.5224453296751
1208,135,446,0.764214293138542,0.788165093832263,12.3111111111111,16.2017937219731,24.2214841539237,21.0865034686241
1209,135,448,0.755707156140485,0.788813439203831,12.2222222222222,16.140625,23.5973409225228,20.8704155436766
1210,132,424,0.763136169922939,0.808188591757186,12.1212121212121,16.4457547169811,23.7095558419405,21.0339605416306
1211,134,428,0.764976342825749,0.800619251101225,12.0746268656716,15.7593457943925,23.8133940289875,20.6081831882304
1212,134,432,0.770558664984703,0.802634108115501,12.1268656716418,15.7916666666667,24.0364953932066,20.9401273168533
1213,131,450,0.776755934600841,0.79526491966243,12.1603053435114,14.7977777777778,24.5072978741378,19.7121012442346
1214,130,435,0.783878220361791,0.800970677406808,12.4230769230769,15.3471264367816,25.0200800896614,20.4939106926619
1215,132,454,0.78228387869858,0.794102161047507,12.1590909090909,15.0660792951542,24.8086447432504,20.9248307872411
1216,133,472,0.769544067909297,0.79053299501638,12.1127819548872,14.5423728813559,24.2781151563262,20.3526827972082
1217,123,479,0.767505351964256,0.784455305315781,12.0487804878049,14.7473903966597,24.1567339094727,20.8205231397571
1218,121,491,0.768205839976013,0.781660047993657,11.7933884297521,14.4195519348269,24.1054262826546,19.7767810489257
1219,116,480,0.786762516663215,0.787572007285334,11.5086206896552,14.65625,24.9557534656665,19.5778301022295
1220,118,465,0.785314453050176,0.796597223670453,11.6694915254237,15.3849462365591,25.1377476834333,20.4070551227961
1221,118,461,0.781834423799036,0.799430154938367,11.2627118644068,15.3253796095445,24.6270370461149,19.9431902266756
1222,120,452,0.76050349369244,0.803605861319958,10.6833333333333,15.8827433628319,23.3890831987469,20.6745013470882
1223,116,466,0.782300112442963,0.794170337704942,11.4913793103448,15.3927038626609,24.4666642936078,19.6450078319109
1224,116,460,0.775796117006953,0.792145831258648,10.7758620689655,15.3173913043478,24.0378751908823,18.7723379784474
1225,117,461,0.791032675667266,0.791738438089381,11.1196581196581,15.3969631236443,24.9330497433415,18.6201783583807
1226,118,462,0.787261215423497,0.789893407941631,10.9491525423729,15.3441558441558,24.8863937478892,18.7871950828019
1227,120,460,0.787443911110704,0.793122896829431,10.6916666666667,15.7891304347826,24.9413028463823,19.4798881385285
1228,122,479,0.773191886671879,0.786369906951639,10.3770491803279,15.5135699373695,24.0319433874398,19.2899165425275
1229,119,492,0.792647866053089,0.781643529688703,10.7310924369748,15.5447154471545,25.0203185411522,19.2600710680597
1230,120,490,0.783514375215753,0.786429409354432,10.8,15.1775510204082,24.6651740651878,18.7389736241457
1231,122,503,0.761050876903811,0.781301638716735,10.2377049180328,14.8190854870775,23.4367434219605,18.2441942321774
1232,112,483,0.79737835380014,0.785269999833498,10.7857142857143,15.6604554865424,25.2392884869997,19.0290502204056
1233,116,469,0.793458228320007,0.792819459855312,10.7586206896552,15.9701492537313,25.1782540009725,19.1336465598124
1234,122,446,0.782585278488418,0.803342094508667,10.4590163934426,16.4125560538117,24.6187561724216,19.115900698964
1235,116,439,0.788437765720826,0.808462738845564,10.8620689655172,16.9681093394077,24.8717516188591,20.0015643540247
1236,120,457,0.771929856141721,0.801421222002465,10.4666666666667,16.636761487965,23.847607402327,19.8452011632969
1237,118,469,0.781862191324126,0.795913753082626,10.7118644067797,16.0874200426439,24.4175218787465,18.8650662664618
1238,120,462,0.778160826591343,0.798246160691722,11.0166666666667,16.6190476190476,24.3248183726644,19.3433406702951
1239,116,461,0.793037942635761,0.793449090362054,11.2413793103448,16.8524945770065,25.0706786127091,19.614998697782
1240,117,463,0.792671796360695,0.793391494059855,11.6153846153846,16.8812095032397,25.2894996162983,19.8558385803998
1241,128,455,0.775038709190064,0.801218659784884,10.9609375,17.0835164835165,24.3176284168707,20.1312529287322
1242,136,470,0.759739819140526,0.789393326418245,10.625,16.3978723404255,23.3448004345606,19.164168197499
1243,130,471,0.777333193525059,0.788736589318433,11.0846153846154,16.2292993630573,24.0442651844793,18.9294936539651
1244,124,479,0.782618507443258,0.785300675536375,11.5483870967742,15.8580375782881,24.5223912518955,18.3427655013538
1245,126,474,0.784375468855995,0.78639246394066,11.4603174603175,15.9810126582278,24.7792555167121,18.39723984659
1246,123,457,0.796461139739826,0.801491659745436,11.9349593495935,16.3150984682713,25.618850491074,18.8332149414032
1247,130,450,0.783812694553751,0.797687886926778,11.4615384615385,16.0555555555556,24.8745403773505,18.8455537161701
1248,136,463,0.771520301911164,0.794333208253646,11.5220588235294,15.7084233261339,24.1996630374365,18.7253653732306
1249,132,479,0.782439073968545,0.786029185041113,12.4772727272727,15.678496868476,24.8041321290683,19.3527211966968
1250,132,478,0.776383030602537,0.783113432024726,12.75,15.9435146443515,24.6293777056177,20.0087909711617
1251,128,467,0.773059855683893,0.798816659503228,12.671875,15.8394004282655,24.3871905101415,19.8822750380557
1252,128,475,0.788311395033942,0.789944943439068,13.15625,15.8526315789474,25.4287140701916,19.9641091206271
1253,124,459,0.795828905634747,0.797085402703711,13.1693548387097,16.0152505446623,25.8187836969067,19.8586820939629
1254,129,459,0.780482331119583,0.796071325446354,13.0387596899225,16.3311546840959,25.1309851952164,20.4504501932025
1255,139,445,0.75950990064967,0.809332489467961,12.705035971223,17.1033707865169,24.0515047607522,21.922792892381
1256,138,466,0.764248902373545,0.802531006133316,13.1304347826087,16.2575107296137,24.3076468597174,20.5077397229194
1257,137,487,0.770625890696656,0.79794858892103,12.7591240875912,15.7310061601643,24.3148141433621,19.4328784078532
1258,137,503,0.766316923584297,0.795060460745348,12.4598540145985,15.6819085487078,24.0191638953711,19.6937795485988
1259,128,514,0.779119334866188,0.78914381659906,12.9140625,15.3093385214008,24.6056395992602,19.2010443732906
1260,126,486,0.788335460707494,0.800960283017029,12.2460317460317,16.1358024691358,24.9333729647951,19.8525528011795
1261,127,488,0.783934481671022,0.800778321500534,12.3149606299213,16.0532786885246,24.954291514472,19.6413514135858
1262,128,487,0.757779808744619,0.797231433974715,11.609375,15.9876796714579,23.6070203445408,19.2694031854242
1263,129,479,0.752044379373284,0.802622439590427,11.7286821705426,16.4634655532359,23.130176161108,20.0835560406855
1264,121,480,0.771525298428153,0.803385302700924,12.1487603305785,16.3354166666667,24.1595425544727,19.4942025387145
1265,119,472,0.780496953561055,0.807204595357138,12.9831932773109,16.7944915254237,25.072883519888,19.6527405006356
1266,115,478,0.775855351031484,0.804940733413805,12.8869565217391,16.4267782426778,25.1506783616788,18.8722808174461
1267,114,480,0.761116993930974,0.805762531286786,12.1315789473684,16.1520833333333,24.2688987142156,18.2145951263175
1268,116,447,0.756969566396224,0.818082238181613,11.9310344827586,16.7628635346756,23.9856418636786,18.6183690640263
1269,117,480,0.763904069108004,0.802502267457949,12.1367521367521,15.9208333333333,24.3280166009477,17.91232717348
1270,112,475,0.775152506075479,0.803600159154404,12.3035714285714,16.1031578947368,24.914425143103,18.2106674625314
1271,114,485,0.765490416718415,0.79279709805214,11.3684210526316,15.5319587628866,24.2095058634761,16.8166074465852
1272,109,470,0.781137100421158,0.798405418458067,12.1743119266055,16.0446808510638,25.0771371406423,17.5945603393224
1273,118,481,0.760109106549497,0.794561966443236,11.2966101694915,15.3742203742204,23.8531872735672,16.9413101827363
1274,118,474,0.764846153198998,0.798619222313584,11.1440677966102,15.584388185654,23.7978832702878,17.5034900775569
1275,115,452,0.774711216975014,0.813300748200432,11.3130434782609,16.6128318584071,24.165836066331,18.9231261366842
1276,110,465,0.795258217915855,0.809666275434472,11.5090909090909,16.2752688172043,25.2623239294921,18.385100706891
1277,106,440,0.793581374222955,0.811869901047444,10.8962264150943,16.7340909090909,25.5524940532394,18.9458786892513
1278,118,459,0.750901946791241,0.802819681221831,9.97457627118644,16.5381263616558,23.1792664135482,18.987998781428
1279,114,471,0.771361434092305,0.798733422132849,10.280701754386,15.8301486199575,23.8524041278649,18.0247194586807
1280,109,459,0.796783921979094,0.803722939132691,10.8532110091743,15.8496732026144,25.2652770822645,17.8503113803613
1281,115,454,0.755535628593932,0.797211965186393,9.97391304347826,15.9691629955947,23.2952836177711,18.0767662063216
1282,108,443,0.791024074569068,0.807716139388665,10.5925925925926,16.4266365688488,25.0591195188846,18.9543456090076
1283,107,455,0.790547273569037,0.805026416318015,10.0560747663551,15.5494505494505,25.1415431720721,17.7933254031645
1284,114,455,0.771279727781123,0.796871083497405,9.75438596491228,15.2703296703297,24.1768030927193,17.5599334664794
1285,115,452,0.762424111890302,0.794077041806146,9.7304347826087,15.3252212389381,23.5213209818053,17.7934820466058
1286,116,448,0.774473283245763,0.798436566063662,10.2758620689655,15.4776785714286,24.081203024324,17.9625621574692
1287,112,466,0.791455383903658,0.792932127830238,10.7767857142857,15.2145922746781,24.9464764675024,17.8083668462001
1288,119,456,0.774542069373142,0.794579537397735,10.436974789916,15.4978070175439,24.2911211747117,17.7919740176514
1289,114,461,0.779677102633409,0.793188123510522,10.6666666666667,15.6268980477223,24.5463685741741,18.0964115690676
1290,120,477,0.772963168020548,0.784156507106788,10.5083333333333,15.664570230608,24.1177271607897,18.2400365285251
1291,120,485,0.788005745393791,0.781032188100355,10.8166666666667,15.5958762886598,24.7298575437077,18.3174849009384
1292,123,486,0.787530905582574,0.7823548924869,11.2764227642276,15.9423868312757,24.8468170309292,19.0621736943387
1293,127,486,0.780546201657179,0.783256479340477,11.5196850393701,16.0144032921811,24.5596457650508,18.8554903577686
1294,130,479,0.780495524245469,0.788134692341954,11.2307692307692,16.2484342379958,24.5915572330477,19.2253281514206
1295,128,470,0.790683566703359,0.793530610396145,11.296875,16.5106382978723,25.0463550787949,19.6776683602307
1296,132,464,0.783752191796987,0.792918483803384,11.0909090909091,16.4827586206897,24.6702222034843,19.4880115621654
1297,130,475,0.792561558380829,0.788721991793217,11.2538461538462,16.0589473684211,25.1152788692147,19.235982164946
